所属年月,商家名称,主营类型,店铺URL,特色菜,累计评论数,累计销售量,店铺评分,本月销量,本月销售额,城市,商家地址,电话
2017-03-01,全食客自助餐厅,自助餐,http://www.meituan.com/shop/42832806,吃 酸菜饺子 腌肉 自助 大虾 烤肉串 排骨 鸡腿 冰沙 火锅 煎豆腐 鸳鸯锅 北极虾 饺子 自助烧烤 冰淇淋 培根金针菇 巧克力蛋糕 蛋糕 墨鱼滑 小点心 五花肉 烤五花肉 沙拉 涮肉 1 小蛋糕 海参捞饭 鱼香茄子 麻辣鸭头 炖猪蹄 菠萝炒饭 扇贝 糖醋里脊 蒜蓉生蚝 蛤蜊 蟹肉 南瓜粥 水饺 烤肉火锅 生鱼片 酱 酸菜 鲜虾 黄桃 啤酒 水果披萨 火锅烤肉 烤串 老醋花生 蟹 西瓜火龙果 韩式烤肉 乌鸡卷 干煸芸豆 新鲜牛肉 梭边鱼 炸薯条 烤鸭 看看 老醋花生米 蓝莓山药 酸菜炖粉条 锅包肉 饮料 香芋地瓜丸 鱿鱼 一般 丸子 冰淇淋蛋糕 布丁 榴莲酥 海鲜饭 涮菜 烤大虾 烤翅 爬虾 笔管鱼 红烧猪蹄 红烧肉 葡萄酒 虾滑 虾饺 蟹腿 调料 辣白菜 酸奶 面点 风味茄子 鱼排 鱼肉 鲜榨果汁 鸡蛋羹 黑椒猪排 吃 酸菜饺子 腌肉 自助 大虾 烤肉串 排骨 鸡腿 冰沙 火锅 煎豆腐 鸳鸯锅 北极虾 饺子 更多》,19540,78351,4.2,1979.0,115429.0,青岛,市北区台东三路台东万达广场四楼（万达7号门乘坐3#4#电梯直达，万达4楼穿过大玩家直达）,0532-83679188
2017-05-01,香港国际美食百汇,自助餐,http://www.meituan.com/shop/10587,三文鱼 蛋挞 大虾 麻辣小龙虾 虾 生鱼片 巴西烤肉 酱大骨头 清蒸扇贝 红烧肉 烤鸡翅 酱骨头 花蛤 水果 麻辣龙虾 尖椒牛柳 烤大虾 烤牛舌 抹茶 羊肉火锅 黄桃罐头 培根卷 烤羊排 秘制叉烧肉 蛋羹 酸奶 麻辣烫 披萨 烤鱿鱼 冰激凌 烤翅 生鱼片水果蛋糕 西瓜汁 冰淇淋 巴西烧烤 杭椒牛柳 煮海鲜 鸡翅中 抹茶奶茶 海参 炒菜 烤翅中 烤虾 铁板烧 鱼汤 凉面 拼盘 果汁 海鲜火锅 涮菜 翅中 葡萄酒 醉蟹 铁板鱿鱼 鸡米花 三文鱼 蛋挞 大虾 麻辣小龙虾 虾 生鱼片 巴西烤肉 酱大骨头 清蒸扇贝 红烧肉 烤鸡翅 酱骨头 花蛤 水果 更多》,12158,35088,5.0,796.0,74287.2,济宁,任城区常青路9号（广电精品酒店内）,0537-2968233/2263555
2017-05-01,香港大厦,自助餐,http://www.meituan.com/shop/12264,巴西烤肉 扇贝 凉菜 三文鱼刺身 铁板烧 生鱼片 巧克力瀑布 铁板牛肉 大骨头 元宝虾 小点心 香港大厦单人自助早餐 (48元/份)甜点 烤鸡翅根 螃蟹腿 麻辣烫 披萨 牛羊肉 苹果 酸奶冰激凌 小蛋糕 油条 烤羊排 老母鸡汤 三文鱼片 刺身 巧克力喷泉 意大利面 果汁 玉米 甜品 红酒 西瓜 豆腐 麻辣小龙虾 冰淇淋 寿司 布丁 牛腩面 盐水大虾 粉丝 羊肉卷 羊肉火锅 胡辣汤 贝壳 酱大骨 麻辣虾 龟苓膏 巴西烤肉 扇贝 凉菜 三文鱼刺身 铁板烧 生鱼片 巧克力瀑布 铁板牛肉 大骨头 元宝虾 小点心 香港大厦单人自助早餐 (48元/份)甜点 烤鸡翅根 更多》,15792,6211,5.0,113.0,13398.8,济宁,任城区火炬路与吴泰闸路交汇处东南角（香港国际美食百汇一楼）,0537-2969818
2017-04-01,捞福水饺自助餐厅,自助餐,http://www.meituan.com/shop/130792065,水饺,146,368,5.0,6.0,156.52,威海,高区西北山旧货市场南，卧龙山红绿灯西南角位置,0631-5887778
2017-05-01,喜客来大酒店,自助餐,http://www.meituan.com/shop/76217124,,264,10141,4.6,56.0,3503.13,济宁,汶上县中都大街南段九华山路1001号,0537-3316777
2017-05-01,万达嘉华美食汇自助餐厅,自助餐,http://www.meituan.com/shop/83729765,小点心 烤牛排 生鱼片 海鲜自助餐 铁板烧 马卡龙 海鲜 甜点 小蛋糕 火锅 牛排 蔬菜沙拉 蟹腿 三文鱼 八爪鱼刺身 水果 烤鸡排 盆栽蛋糕 羊排 虾 金枪鱼 鲜榨果汁 麻辣小龙虾 小点心 烤牛排 生鱼片 海鲜自助餐 铁板烧 马卡龙 海鲜 甜点 小蛋糕 火锅 牛排 蔬菜沙拉 蟹腿 三文鱼 更多》,4940,5066,4.8,92.0,14434.8,济宁,任城区太白东路59号,0537-3208888
2017-04-01,尚可一品自助烤肉超市（文登店）,自助餐,http://www.meituan.com/shop/4919526,生鱼片 自助烤肉 火锅 烤五花肉 黑椒猪排 铁板鱿鱼 大虾 小点心 铁板烧 冰激凌 涮羊肉 凉菜 哈密瓜 酸奶 鸡尾酒 冰淇淋 大骨头 韭菜盒子 黑椒牛排 生鱼片 自助烤肉 火锅 烤五花肉 黑椒猪排 铁板鱿鱼 大虾 小点心 铁板烧 冰激凌 涮羊肉 凉菜 哈密瓜 酸奶 更多》,17430,22139,4.9,354.0,31818.0,威海,文登区文山路101号（99红洗浴隔壁，原韩尚自助烤肉）,0631-8357855
2017-04-01,热浪岛自助餐厅,自助餐,http://www.meituan.com/shop/41923468,海鲜 火锅 涮肉 小蛋糕 大虾 酸奶 饮品 冰激凌 小点心 冰虾 牛羊肉 现榨果汁 鸡尾酒 果汁酸奶布丁 香辣锅 水果披萨 鲜榨果汁 大螃蟹腿 丸子 烤牛排 羊肉片 螃蟹 提拉米苏 薯条 冰淇淋 巧克力慕斯蛋糕 榴莲酥 铁板烧 香辣蟹 水果沙拉 涮菜 牛奶布丁 现煎牛排 冻虾 肉卷生鱼片 蒜蓉扇贝 辣子鸡块 铁板鱿鱼 木瓜红枣 芒果汁 木瓜汁 羊肉卷 芒果慕斯 铁板牛排 凉菜 南美大虾 啤酒 奶茶 小蛋挞 布丁酸奶 幕斯蛋糕 披萨鸡块 猪五花 玉米羹 草莓 雪蟹 口水鸡 巧克力蛋糕 文鱼 海龙虾 蓝莓山药 蛋挞榴莲酥 铁板牛肉 黑森林慕斯蛋糕 冷饮 小海螺 小糕点 柠檬汁 水果饮料 炒年糕 炒螃蟹 烤鸭 热可可 煎鱼 章鱼小丸子 豆浆 贝壳 饭后水果和冰淇淋 鱿鱼圈 鲷鱼 鲷鱼刺身 麻辣鸡块 海鲜 火锅 涮肉 小蛋糕 大虾 酸奶 饮品 冰激凌 小点心 冰虾 牛羊肉 现榨果汁 鸡尾酒 果汁酸奶布丁 更多》,18555,38488,5.0,249.0,23869.2,威海,环翠区世昌大道86号振华奥特莱斯负一楼,0631-5235556
2017-04-01,青山自助烤肉,自助餐,http://www.meituan.com/shop/1515584,牛五花 奶茶 海蛎子 猪五花肉 腰子 锅巴,1324,3106,4.2,36.0,1502.54,威海,高区庙耩路5号楼北大厅一楼（白云宾馆分部对面路西）,0631-5222347
2017-04-01,齐富火锅烤肉自助餐厅,自助餐,http://www.meituan.com/shop/156700931,,,,3.5,0.0,0.0,威海,乳山市洪泽湖路48-13号银滩大庆二区景园小区东门（商业街农商银行左北拐200米）,18563167432
2017-04-01,品味酱香大骨,自助餐,http://www.meituan.com/shop/90454434,大骨头 猪骨 菜 凉菜 猪骨火锅 丸子,472,2801,5.0,53.0,1306.91,威海,乳山市向阳街13-20号（鲁东商厦东50米路南）,15863108590
2017-05-01,贝齐牛排自助（学院店）,自助餐,http://www.meituan.com/shop/42926368,牛排 蛋挞 榴莲披萨 酸奶 黑胡椒牛排 水果披萨 自制酸奶 黑椒牛排 黑椒意面 薯条 鸡排 黄金南瓜汤 小蛋糕 火龙果 爆米花 芒果布丁 黄桃 三明治 土豆泥蛋挞 榴莲酥 糯米藕 蛋炒饭 鸡米花 慕斯布丁 千页豆腐 意面披萨 橙汁 玉米浓汤 西瓜 南瓜浓汤 双皮奶 可口可乐 奶昔 小番茄 水果汤 芒果慕斯 蛋挞酸奶 蟹爪 酥肉 鲜牛奶 牛排 蛋挞 榴莲披萨 酸奶 黑胡椒牛排 水果披萨 自制酸奶 黑椒牛排 黑椒意面 薯条 鸡排 黄金南瓜汤 小蛋糕 火龙果 更多》,11046,11558,4.4,146.0,6874.07,菏泽,牡丹区大学路大学嘉园北门东50米,0530-6225858
2017-04-01,牛肯加披萨牛排自助餐厅,自助餐,http://www.meituan.com/shop/104895037,牛排 披萨 甜点 凉菜,2695,7918,4.7,240.0,17217.0,威海,荣成市阳光财富广场中医院东路（海之韵大酒店斜对面）,0631-3611088
2017-05-01,千叶自助百汇,自助餐,http://www.meituan.com/shop/157342686,,,,分,0.0,0.0,菏泽,单县舜师路与文化路交叉路口东18米路北三信超市里面,0530-4566111
2017-05-01,妙可多自助烧烤涮,自助餐,http://www.meituan.com/shop/51207458,蛋挞,130,521,3.7,52.0,2140.6,菏泽,定陶区陶驿路与建华路路口，林业局东50米路南,0530-2164666
2017-05-01,鲁格牛排自助餐厅,自助餐,http://www.meituan.com/shop/51457344,蛋挞 鸡排 披萨 西冷牛排 意大利面 冰淇淋 香辣牛排 意面 小点心 酸奶 冰激凌 无骨鸡柳 水果饮料 鸭头 果汁 冰淇淋酸奶蛋糕 台塑牛排 日本豆腐 有机菜花 杨梅 苹果 西瓜 黄桃 三明治 奥尔良烤翅 寿司沙拉 小蛋糕 巧克力披萨 披萨蛋挞 薯条披萨 薯条蛋挞披萨 蛋挞 鸡排 披萨 西冷牛排 意大利面 冰淇淋 香辣牛排 意面 小点心 酸奶 冰激凌 无骨鸡柳 水果饮料 鸭头 更多》,1656,4914,4.6,61.0,3934.11,菏泽,郓城县东门街三角花园农村信用社南188米路西,0530-7359888
2017-05-01,丽天明泽大酒店,自助餐,http://www.meituan.com/shop/93304386,水果 啤酒 烤鱿鱼 火锅底料 铁板鱿鱼 羊羔肉 凉菜 排骨 涮菜 热菜 粉丝 涮锅 羊肉串 蔬菜 蛋挞,1432,6328,4.9,42.0,1841.83,菏泽,巨野县花冠路7号丽天明泽大酒店一楼,0530-8018699/8018877
2017-05-01,汉丽轩自助烤肉超市（和平路店）,自助餐,http://www.meituan.com/shop/5353495,蛋挞 烤培根 鲜虾 培根肉卷 煮羊肉片 鸡蛋羹 好 自煮螃蟹 红酒 炒蟹 自烤鲳鱼 排骨 烤牛排 西瓜 好吃 虾 冰淇淋 水果披萨 烤肉串 小蛋糕 拌菜 牛排 羊肉串 凉菜 烤鱿鱼 巴西烤肉 橙汁 烤肉火锅 羊羔肉 辣锅 饺子 剁椒鱼头 咖啡奶茶 奶茶咖啡 布丁 抹茶蛋糕 猪肉串 翅中 虫子 面点 鸡翅 蛋挞 烤培根 鲜虾 培根肉卷 煮羊肉片 鸡蛋羹 好 自煮螃蟹 红酒 炒蟹 自烤鲳鱼 排骨 烤牛排 西瓜 更多》,10314,37788,4.0,646.0,27713.4,菏泽,牡丹区和平路万特数码广场三楼,0530-7380799
2017-05-01,海纳自助品质烤肉,自助餐,http://www.meituan.com/shop/6714852,铁板鱿鱼 培根 烤培根卷 烤鸡翅 鱿鱼 洋葱鱿鱼 小蛋糕 烤鸭卷饼 秘制烤肉 海参拌饭 炒鸡 蛋挞 铁板烧 小点心 西瓜 培根肉 奥尔良烤鸡腿 水果沙拉 蒜蓉扇贝 冰淇淋 大虾 黑椒牛排 双皮奶 蓝莓山药 烤猪肉串 北京烤鸭 鱼片 奶茶 冰激凌 河虾 三文鱼寿司 慕斯蛋糕 烤肥牛 奶油蛋糕 牛肉片 西瓜草莓 果汁 橙汁 烤金针菇 烤鱿鱼 蔬菜卷 蛋挞寿司 辣子鸡 烤培根肉 酱肉 哈密瓜 大拌菜 奥尔良鸡腿 小布丁 小糕点 扇贝粉丝 蒜蓉粉丝扇贝 酸梅汤 黑椒牛肉 前菜 火龙果 麻辣烫 小肥牛 涮锅 炖排骨 烤扇贝 烤牛排 红烧肉 红烧肉麻汁豆角 草莓 虾子 蟹脚 香芋地瓜丸 麻酱 凉拌苦菊 奥尔良烤翅 小鱼 批萨 果冻 烤肉类 芒果汁 葡萄 葡萄酒 辣子鸡尖 龙鱼 可乐 培根烤肉 培根金针菇卷 大盘鸡 奥尔良鸡翅 小点心麻辣烫 小蛋糕布丁 柚子 海参捞饭 炸鸡 烤鸭蜜汁山药 煎牛排 田螺 辣酱 里脊肉 铁板牛排 鸡柳 乌鸡肉 可口可乐 大虾和鱿鱼 大螃蟹 奥尔良烤鸡翅 小粽子 小黄瓜 干锅 抹茶小蛋糕 春卷 水果披萨 涮菜 炸虾球 烤生蚝 烤翅中 烤鸭～ 烧烤串 牛肉卷 白葡萄酒 百叶 肉卷 花生米 菠萝包 菠萝饭 蒜蓉粉丝蒸扇贝 蒸蛋 蓝莓汁 蚕豆 螃蟹腿 蟹钳 西瓜菠萝 豆花 铁板仔排 锅巴 锅贴 面条 面皮 饺子 馄饨 香梨 香蕉 鱿鱼丝 鸡块 鸡头 鸡排 鸡胸 铁板鱿鱼 培根 烤培根卷 烤鸡翅 鱿鱼 洋葱鱿鱼 小蛋糕 烤鸭卷饼 秘制烤肉 海参拌饭 炒鸡 蛋挞 铁板烧 小点心 更多》,17687,197955,5.0,968.0,41537.5,菏泽,牡丹区青年南路与曹州路交叉口西南角（三角花园南第一个十字路口）,0530-5545999/18369142701
2017-05-01,海纳自助烤肉餐厅（巨野店）,自助餐,http://www.meituan.com/shop/73101812,巴西烤肉 蛋挞 铁板牛排 大虾 小蛋糕 培根金针菇 红酒牛排 韩式烤肉 冰淇淋 披萨 铁板鱿鱼 烤牛排 烤生蚝 西瓜 培根牛肉 冰激凌 烤鱿鱼 乌鸡汤 肉卷 蒸蛋 可乐 火焰牛排 辣子鸡 鸡翅根 涮菜 香蕉 布丁 果汁 炒鸡 烤肉类 鸡翅中 三明治 南瓜粥 炸鸡柳 紫菜卷 麻辣鸭头 乌鸡肉 咖喱肉串 奥尔良烤翅 奶茶 梅肉 比萨 炒年糕 蛋糕 鸡蛋汤 果盘 梭边鱼 橙汁 涮锅 葡萄酒 蒸蛋羹 酸奶 铁板烧 香芋奶茶 鱿鱼头 麻辣小龙虾 原味奶茶 咖喱鸡肉串 培根卷金针菇 大螃蟹 歌乐山辣子鸡 水果披萨 烤肠 烤鸭 牛排 红烧茄子 自酿啤酒 蔬菜沙拉 鸡尾酒 鸡肉卷 巴西烤肉 蛋挞 铁板牛排 大虾 小蛋糕 培根金针菇 红酒牛排 韩式烤肉 冰淇淋 披萨 铁板鱿鱼 烤牛排 烤生蚝 西瓜 更多》,5458,27227,5.0,2723.0,129791.0,菏泽,巨野县人民路中段佳和购物广场四楼,0530-8922888
2017-05-01,东山素食坊,自助餐,http://www.meituan.com/shop/95338183,土豆丝 蘑菇汤,127,1795,5.0,33.0,455.36,菏泽,鄄城县鄄五路广场北雅典城斜对过,13153099350
2017-05-01,大白鲨海鲜涮烤自助,自助餐,http://www.meituan.com/shop/51272231,培根肉 涮菜 小蛋糕 寿司 小点心 冰淇淋 蛋挞 西瓜 羊肉串 烤串 大虾 冰激凌 糖醋里脊肉 酱骨头 鲜虾 冰粥 披萨 涮锅 羊肉卷 可乐 橙汁 水果沙拉 火龙果 炸春卷 燕京啤酒 酱大骨 奶茶 榴莲披萨 橘子 烤羊肉串 烤鸡翅 风味茄子 馒头 培根肉 涮菜 小蛋糕 寿司 小点心 冰淇淋 蛋挞 西瓜 羊肉串 烤串 大虾 冰激凌 糖醋里脊肉 酱骨头 更多》,5088,24725,4.1,366.0,15889.3,菏泽,郓城县大福源商场4楼,0530-6773999/18325471666
2017-04-01,龙跃国际大酒店自助餐,自助餐,http://www.meituan.com/shop/95393231,生鱼片 焗虾 烤牛排 贝壳 蟹腿 铁板烧 冰虾 蛋挞 西瓜菠萝 蔬菜沙拉 冰激凌 寿司 烤五花肉 培根肉 小龙虾 沙拉凉菜 生鱼片 焗虾 烤牛排 贝壳 蟹腿 铁板烧 冰虾 蛋挞 西瓜菠萝 蔬菜沙拉 冰激凌 寿司 烤五花肉 培根肉 更多》,595,11199,5.0,179.0,15912.1,威海,环翠区经济技术开发区大庆路199-8号（青岛银行对面）,0631-3858721
2017-04-01,老兵自助骨头,自助餐,http://www.meituan.com/shop/40530686,,,391,5.0,26.0,737.5,威海,文登区昆嵛北路甲53-6号,15684597486
2017-04-01,镰仓居酒屋,自助餐,http://www.meituan.com/shop/78691678,咖喱定食 寿司 (30元/份)蒸蛋 土豆牛肉 海鲜饼 三文鱼 (79元/份)猪排盖饭 豆腐 烤虾 蒸蛋羹 鸡块 鸡蛋卷 寿司套餐 水果沙拉 清酒 炸鸡肉 金枪鱼 (89元/份)鲜榨果汁 咖喱定食 寿司 (30元/份)蒸蛋 土豆牛肉 海鲜饼 三文鱼 (79元/份)猪排盖饭 豆腐 烤虾 蒸蛋羹 鸡块 鸡蛋卷 寿司套餐 水果沙拉 更多》,513,,4.4,0.0,0.0,威海,文登区米山路与文化路十字路口东北处,15662386568
2017-05-01,顺风肥牛（建设路店）,自助餐,http://www.meituan.com/shop/2425507,顺风肥牛 (28元/份)菜 烤肉火锅 培根 烤培根 烤鱿鱼 小点心 烤肉 极品羔羊 (20元/份)涮肉 涮锅 大白菜 (3元/份)大骨头 火锅 家常凉菜 大杂烩 披萨蛋挞 水果 水果罐头 海鲜拼盘 (22元/份)原浆啤酒 羊肉卷 蛋糕 冰淇淋 啤酒 崂山啤酒 扇贝 涮菜 烤鱼 肉 薯条 野生红扇贝 (12元/份)培根肉 (18元/份)寿司 水果沙拉 牛羊肉 蘸酱 虾滑 金针菇 (8元/份)青菜 饮料 鲜豆腐 (5元/份)冰激凌 冰粥 寿司披萨 果盘 (18元/份)橙汁 海参羊肉丸 (18元/份)涮肉片 烤翅 煎鱼 牛肉羊肉 羊肉 芒果 苹果 茄子 葡萄鸡丁 蛋挞 野生梭子蟹 (60元/份)饭 骨肉相连 鱼 鸡脆骨 黑啤酒 顺风肥牛 (28元/份)菜 烤肉火锅 培根 烤培根 烤鱿鱼 小点心 烤肉 极品羔羊 (20元/份)涮肉 涮锅 大白菜 (3元/份)大骨头 火锅 更多》,66648,88898,5.0,1867.0,88851.8,济宁,邹城市建设路269号（矿务局南宫房）,0537-5308111
2017-06-01,丽景新天地酒店（自助餐厅）,自助餐,http://ta.meituan.com/shop/1498352,菜 三文鱼 羊排 小蛋糕 烤大虾 蛋挞 小点心 凉菜 意面 冷饮 三文鱼生 包子 小粽子 菌菇汤 酸奶 铁板大虾 铁板鱿鱼 鱼 龙利鱼 菜 三文鱼 羊排 小蛋糕 烤大虾 蛋挞 小点心 凉菜 意面 冷饮 三文鱼生 包子 小粽子 菌菇汤 更多》,15960,20460,3.8,340.0,24245.6,泰安,泰山区迎胜路122号（迎胜路北首原卫校西校）,0538-8079999/5888166
2017-06-01,丽景广场酒店自助餐厅,自助餐,http://ta.meituan.com/shop/74795,有机时蔬拼 (22元/份)小点心 榴莲酥 生鱼片 冰激凌 椒盐大明虾 (38元/份)蟹腿 冰淇淋 奶茶 家常山药 (22元/份)水果蛋糕 海鲜 凉菜 捞汁佛手瓜 (22元/份)芝士生蚝 蛋挞 面包 鸭肉 小蛋糕 木瓜雪蛤 泰式凤爪 秘制脱脂猪手 (58元/份)老醋蜇头 (22元/份)黄瓜猪头肉 (58元/份)有机时蔬拼 (22元/份)小点心 榴莲酥 生鱼片 冰激凌 椒盐大明虾 (38元/份)蟹腿 冰淇淋 奶茶 家常山药 (22元/份)水果蛋糕 海鲜 凉菜 捞汁佛手瓜 (22元/份)更多》,13564,2496,5.0,41.0,2665.88,泰安,泰山区东岳大街市政广场东侧丽景广场酒店二楼（市政广场东侧）,0538-6986699
2017-06-01,澜岸自助餐厅,自助餐,http://ta.meituan.com/shop/157270242,,,,分,0.0,7.97,泰安,岱岳区天颐湖旅游风景区院内沙滩西侧,15069828791
2017-06-01,蓝海御华大饭店蓝钻自助餐,自助餐,http://ta.meituan.com/shop/74955998,生鱼片 三文鱼片 鲜榨果汁 大龙虾 烤牛排 铁板烧 果汁 小点心 小蛋糕 煎牛排 麻辣烫 烤鸡翅 蛋挞 烤五花肉 西瓜汁 巧克力蛋糕 布丁 松茸汤 蒜蓉扇贝 果盘 龙利鱼 南瓜粥 巴西烧烤 烤大虾 木瓜银耳羹 南瓜汤 原味酸奶 咖啡奶茶 奶油焗生蚝 披萨 烤肉 口味虾 沙拉冰淇淋 虾子 寿司米饭 芝士生蚝 鲜榨西瓜汁 鲜虾 培根卷 辣炒花蛤 冷饮 烤鸭 南瓜汁 小馄饨 巴西烤肉水煮鱼 烤翅 生菜沙拉 粉丝 土豆泥 意大利面 牛排鸡排 生吃三文鱼 秘制排骨 羊腿 铁板牛肉 乌鸡汤 小米粥 小鱿鱼 文鱼巴西烤肉 果汁冰激凌 梅菜扣肉 海星 海鲜刺身 烤牛舌 烤鸡腿 煎鳕鱼 肘子 蟹钳 韩国泡菜 三文鱼生 养生茶 前菜 北极虾 哈密瓜 土豆炖牛肉 大螃蟹 奶油生蚝 小螃蟹 巧克力 布朗尼 水果沙拉 点心 烤串 烤羊排 烤肠 烤香菇 烤香蕉 烤鱿鱼烤牛排 烤鳕鱼 煎鱼 牛扒牛排 特色菜 生菜包 素鲍鱼 翅中 芝士土豆泥 蒸蛋 螃蟹 辣白菜 铁板牛排 铁板黄花鱼 雪蟹腿 风味茄子 鱼子寿司 鲜榨橙汁 生鱼片 三文鱼片 鲜榨果汁 大龙虾 烤牛排 铁板烧 果汁 小点心 小蛋糕 煎牛排 麻辣烫 烤鸡翅 蛋挞 烤五花肉 更多》,32056,64051,5.0,1063.0,115583.0,泰安,泰山区东岳大街77号蓝海御华大饭店1楼,0538-8319999
2017-06-01,金牛座牛排自助餐厅,自助餐,http://ta.meituan.com/shop/42926397,自助 蛋挞 黑胡椒牛排 菜 黑椒 冰淇淋 冰激凌 水果沙拉 披萨蛋挞 凉菜 意面 薯条 西冷牛排 蛋挞披萨 酸奶 水果披萨 无骨鸡柳 水果罐头 玉米 鸡块 蔬菜沙拉 奥尔良鸡腿 小蛋糕 招牌牛排 苹果 西冷牛排七成熟 布丁 炸鸡 鸡腿肉串 批萨 草莓罐头 西瓜 紫薯球 葡萄 鸡柳鸡米花 黑椒牛扒 龙眼木瓜 冰淇淋球 冰淇淋鸡米花 咖啡奶茶 干煸芸豆 水果饮料 肉串 鱿鱼卷 寿司 小点心 披萨沙拉 水果拼盘 牛排肉 猕猴桃 玉米酸奶 芒果汁 豆腐 辣炒花蛤 面条 凉皮 凉菜土豆丝 凤爪 小牛排 摩卡咖啡 炸鸡块 甜点 自助蔬果 薯条鸡块 蛋挞冰激凌 辣鸭头 青岛啤酒 香芋地瓜丸 香蕉 鸡腿 黑椒意面 自助 蛋挞 黑胡椒牛排 菜 黑椒 冰淇淋 冰激凌 水果沙拉 披萨蛋挞 凉菜 意面 薯条 西冷牛排 蛋挞披萨 更多》,23025,59509,5.0,988.0,55180.8,泰安,泰山区泰山大街万达广场3楼（大玩家对面）,0538-8226555
2017-06-01,汉丽轩自助烤肉餐厅（温泉路店）,自助餐,http://ta.meituan.com/shop/4405212,培根肉 烤豆腐 培根 烤鱿鱼 烤羊肉 奥尔良烤翅 蛋挞 奶茶咖啡 冰激凌 火龙果 饮料 甜点 大骨头 小黄瓜 烤五花肉 辣子鸡 螃蟹 挺好的 特色烤肉 烤肉火锅 烤培根 黑椒牛排 千叶豆腐 咖啡奶茶 大虾 小蛋糕 考 鸡翅 水饺 铁板烧烤 千页豆腐 泰山原浆 羊肉片 哈密瓜汁 培根卷 烧烤串 黑椒牛肉 水果区 烤牛肉 烤肉类 水果很全 巧克力蛋糕 涮牛肉 涮肉 辣酱 可乐雪碧 小海鲜 巴西烧烤 涮羊肉 烤羊肉串 叉烧肉 奥尔良烤肉 烤千叶豆腐 香芋球 黑椒牛柳 新鲜水果 烤金针菇 翅中 凉皮 各种凉菜 小点心 朝鲜冷面 果冻 牛羊肉 生菜包 蛋挞寿司 豆浆 都不错 五花肉 涮菜 炒鸡块 蘸酱 韩式烤肉 寿司小蛋糕 巧克力小糕点 海蛎子 烤肠 菜品齐全 锅巴西烤肉 饺子 香芋地瓜丸 冻虾 匹萨 培根烤肉 培根肉卷 水果蛋糕烤肉火锅 洋葱圈 热奶茶 玉米 薯条巴西烤肉 骨肉相连 寿司水果冰淇淋 拌面 果汁饮料 水果冰淇淋 水果黄瓜 汇源果汁 烤牛排 烤牛舌 烤豆腐块 烤香蕉 烤鸡肉 热豆浆 生菜包肉 紫菜包饭 肥牛肉 葡萄酒 虾子 蛋塔 辣炒花蛤 雪花啤酒 麻辣鸭头 黄桃罐头 丸子 乌鸡肉 原浆泰山 咖喱牛排 土豆饼 宫保鸡丁 小烤肠 崂山啤酒 巴西烤肉烤豆腐 布丁 慕斯蛋糕 果汁奶茶咖啡 柚子 水果罐头 清汤锅 火腿肠 火锅菜 炒花蛤 炸薯条 炸鱼排 烤培根卷 烤翅中 烤肥肉 烤豆腐炒鸡 煎蛋 煎饼 煮海鲜 牛扒 牛肉羊肉卷 生菜卷肉 红豆沙 臭豆腐 荔枝 菠萝 蒜蓉扇贝 蒸蛋羹 蓝莓汁 藕片 西瓜火龙果 辣锅 铁板牛排 铁板鱿鱼 韩国冷面 鱼排 鸡翅根 鸡肉串 鸡蛋羹 鸭脖子 麻酱 培根肉 烤豆腐 培根 烤鱿鱼 烤羊肉 奥尔良烤翅 蛋挞 奶茶咖啡 冰激凌 火龙果 饮料 甜点 大骨头 小黄瓜 更多》,51918,159044,4.7,2640.0,109767.0,泰安,泰山区温泉路467号,0538-8528886
